    0.185333119588904082775115966796875000000000E-04    0.865496902465820312500000000000000000000000E+02
    0.187195746548241004347801208496093750000000E-04    0.873893585205078125000000000000000000000000E+02
    0.189077090908540412783622741699218750000000E-04    0.882371597290039062500000000000000000000000E+02
    0.190977370948530733585357666015625000000000E-04    0.890932159423828125000000000000000000000000E+02
    0.192896713997470214962959289550781250000000E-04    0.899575424194335937500000000000000000000000E+02
    0.194835356523981317877769470214843750000000E-04    0.908302764892578125000000000000000000000000E+02
    0.196793480427004396915435791015625000000000E-04    0.917114715576171875000000000000000000000000E+02
    0.198771285795373842120170593261718750000000E-04    0.926012344360351562500000000000000000000000E+02
    0.200768972717924043536186218261718750000000E-04    0.934996032714843750000000000000000000000000E+02
    0.202786741283489391207695007324218750000000E-04    0.944067001342773437500000000000000000000000E+02
    0.204824773391010239720344543457031250000000E-04    0.953225936889648437500000000000000000000000E+02
    0.206883305509109050035476684570312500000000E-04    0.962473678588867187500000000000000000000000E+02
    0.208962519536726176738739013671875000000000E-04    0.971811218261718750000000000000000000000000E+02
    0.211062615562696009874343872070312500000000E-04    0.981239318847656250000000000000000000000000E+02
    0.213183811865746974945068359375000000000000E-04    0.990758743286132812500000000000000000000000E+02
    0.215326381294289603829383850097656250000000E-04    0.100037078857421875000000000000000000000000E+03
    0.217490432987688109278678894042968750000000E-04    0.101007568359375000000000000000000000000000E+03
    0.219676257984247058629989624023437500000000E-04    0.101987503051757812500000000000000000000000E+03
    0.221884038182906806468963623046875000000000E-04    0.102976936340332031250000000000000000000000E+03
    0.224113991862395778298377990722656250000000E-04    0.103975967407226562500000000000000000000000E+03
    0.226366391871124505996704101562500000000000E-04    0.104984710693359375000000000000000000000000E+03
    0.228641420108033344149589538574218750000000E-04    0.106003219604492187500000000000000000000000E+03
    0.230939313041744753718376159667968750000000E-04    0.107031593322753906250000000000000000000000E+03
    0.233260270761093124747276306152343750000000E-04    0.108069961547851562500000000000000000000000E+03
    0.235604566114488989114761352539062500000000E-04    0.109118408203125000000000000000000000000000E+03
    0.237972435570554807782173156738281250000000E-04    0.110177024841308593750000000000000000000000E+03
    0.240364097408019006252288818359375000000000E-04    0.111245895385742187500000000000000000000000E+03
    0.242779806285398080945014953613281250000000E-04    0.112325157165527343750000000000000000000000E+03
    0.245219780481420457363128662109375000000000E-04    0.113414863586425781250000000000000000000000E+03
    0.247684274654602631926536560058593750000000E-04    0.114515159606933593750000000000000000000000E+03
    0.250173561653355136513710021972656250000000E-04    0.115626144409179687500000000000000000000000E+03
    0.252687823376618325710296630859375000000000E-04    0.116747863769531250000000000000000000000000E+03
    0.255227387242484837770462036132812500000000E-04    0.117880500793457031250000000000000000000000E+03
    0.257792471529683098196983337402343750000000E-04    0.119024108886718750000000000000000000000000E+03
    0.260383330896729603409767150878906250000000E-04    0.120178794860839843750000000000000000000000E+03
    0.263000238192034885287284851074218750000000E-04    0.121344726562500000000000000000000000000000E+03
    0.265643411694327369332313537597656250000000E-04    0.122521926879882812500000000000000000000000E+03
    0.268313178821699693799018859863281250000000E-04    0.123710586547851562500000000000000000000000E+03
    0.271009757852880284190177917480468750000000E-04    0.124910736083984375000000000000000000000000E+03
    0.273733458016067743301391601562500000000000E-04    0.126122535705566406250000000000000000000000E+03
    0.276484533969778567552566528320312500000000E-04    0.127346107482910156250000000000000000000000E+03
    0.279263258562423288822174072265625000000000E-04    0.128581558227539062500000000000000000000000E+03
    0.282069904642412438988685607910156250000000E-04    0.129828979492187500000000000000000000000000E+03
    0.284904726868262514472007751464843750000000E-04    0.131088485717773437500000000000000000000000E+03
    0.287768070847960188984870910644531250000000E-04    0.132360229492187500000000000000000000000000E+03
    0.290660191240021958947181701660156250000000E-04    0.133644287109375000000000000000000000000000E+03
    0.293581360892858356237411499023437500000000E-04    0.134940826416015625000000000000000000000000E+03
    0.296531925414456054568290710449218750000000E-04    0.136249938964843750000000000000000000000000E+03
    0.299512103083543479442596435546875000000000E-04    0.137571746826171875000000000000000000000000E+03
    0.302522257698001340031623840332031250000000E-04    0.138906372070312500000000000000000000000000E+03
    0.305562680296134203672409057617187500000000E-04    0.140253967285156250000000000000000000000000E+03
    0.308633643726352602243423461914062500000000E-04    0.141614608764648437500000000000000000000000E+03
    0.311735457216855138540267944335937500000000E-04    0.142988449096679687500000000000000000000000E+03
    0.314868448185734450817108154296875000000000E-04    0.144375625610351562500000000000000000000000E+03
    0.318032907671295106410980224609375000000000E-04    0.145776245117187500000000000000000000000000E+03
    0.321229199471417814493179321289062500000000E-04    0.147190460205078125000000000000000000000000E+03
    0.324457578244619071483612060546875000000000E-04    0.148618377685546875000000000000000000000000E+03
    0.327718444168567657470703125000000000000000E-04    0.150060165405273437500000000000000000000000E+03
    0.331012088281568139791488647460937500000000E-04    0.151515960693359375000000000000000000000000E+03
    0.334338801621925085783004760742187500000000E-04    0.152985839843750000000000000000000000000000E+03
    0.337698947987519204616546630859375000000000E-04    0.154469955444335937500000000000000000000000E+03
    0.341092891176231205463409423828125000000000E-04    0.155968536376953125000000000000000000000000E+03
    0.344520958606153726577758789062500000000000E-04    0.157481628417968750000000000000000000000000E+03
    0.347983441315591335296630859375000000000000E-04    0.159009384155273437500000000000000000000000E+03
    0.351480739482212811708450317382812500000000E-04    0.160551940917968750000000000000000000000000E+03
    0.355013180524110794067382812500000000000000E-04    0.162109481811523437500000000000000000000000E+03
    0.358581128239165991544723510742187500000000E-04    0.163682144165039062500000000000000000000000E+03
    0.362184910045471042394638061523437500000000E-04    0.165270034790039062500000000000000000000000E+03
    0.365824926120694726705551147460937500000000E-04    0.166873336791992187500000000000000000000000E+03
    0.369501503882929682731628417968750000000000E-04    0.168492202758789062500000000000000000000000E+03
    0.373215079889632761478424072265625000000000E-04    0.170126785278320312500000000000000000000000E+03
    0.376965945179108530282974243164062500000000E-04    0.171777206420898437500000000000000000000000E+03
    0.380754536308813840150833129882812500000000E-04    0.173443603515625000000000000000000000000000E+03
    0.384581144317053258419036865234375000000000E-04    0.175126190185546875000000000000000000000000E+03
    0.388446242141071707010269165039062500000000E-04    0.176825088500976562500000000000000000000000E+03
    0.392350229958537966012954711914062500000000E-04    0.178540512084960937500000000000000000000000E+03
    0.396293435187544673681259155273437500000000E-04    0.180272521972656250000000000000000000000000E+03
    0.400276258005760610103607177734375000000000E-04    0.182021377563476562500000000000000000000000E+03
    0.404299098590854555368423461914062500000000E-04    0.183787170410156250000000000000000000000000E+03
    0.408362357120495289564132690429687500000000E-04    0.185570053100585937500000000000000000000000E+03
    0.412466433772351592779159545898437500000000E-04    0.187370254516601562500000000000000000000000E+03
    0.416611801483668386936187744140625000000000E-04    0.189187927246093750000000000000000000000000E+03
    0.420798824052326381206512451171875000000000E-04    0.191023239135742187500000000000000000000000E+03
    0.425027938035782426595687866210937500000000E-04    0.192876342773437500000000000000000000000000E+03
    0.429299543611705303192138671875000000000000E-04    0.194747375488281250000000000000000000000000E+03
    0.433614040957763791084289550781250000000000E-04    0.196636611938476562500000000000000000000000E+03
    0.437971939390990883111953735351562500000000E-04    0.198544158935546875000000000000000000000000E+03
    0.442373675468843430280685424804687500000000E-04    0.200470214843750000000000000000000000000000E+03
    0.446819612989202141761779785156250000000000E-04    0.202414932250976562500000000000000000000000E+03
    0.451310188509523868560791015625000000000000E-04    0.204378524780273437500000000000000000000000E+03
    0.455845911346841603517532348632812500000000E-04    0.206361129760742187500000000000000000000000E+03
    0.460427254438400268554687500000000000000000E-04    0.208363006591796875000000000000000000000000E+03
    0.465054654341656714677810668945312500000000E-04    0.210384292602539062500000000000000000000000E+03
    0.469728511234279721975326538085937500000000E-04    0.212425170898437500000000000000000000000000E+03
    0.474449334433302283287048339843750000000000E-04    0.214485839843750000000000000000000000000000E+03
    0.479217633255757391452789306640625000000000E-04    0.216566467285156250000000000000000000000000E+03
    0.484033844259101897478103637695312500000000E-04    0.218667312622070312500000000000000000000000E+03
    0.488898440380580723285675048828125000000000E-04    0.220788497924804687500000000000000000000000E+03
    0.493812003696803003549575805664062500000000E-04    0.222930328369140625000000000000000000000000E+03
    0.498774861625861376523971557617187500000000E-04    0.225092864990234375000000000000000000000000E+03
    0.503787669003941118717193603515625000000000E-04    0.227276412963867187500000000000000000000000E+03
    0.508850862388499081134796142578125000000000E-04    0.229481124877929687500000000000000000000000E+03
    0.513964841957204043865203857421875000000000E-04    0.231707183837890625000000000000000000000000E+03
    0.519130298926029354333877563476562500000000E-04    0.233954879760742187500000000000000000000000E+03
    0.524347633472643792629241943359375000000000E-04    0.236224380493164062500000000000000000000000E+03
    0.529617427673656493425369262695312500000000E-04    0.238515823364257812500000000000000000000000E+03
    0.534940154466312378644943237304687500000000E-04    0.240829513549804687500000000000000000000000E+03
    0.540316395927220582962036132812500000000000E-04    0.243165695190429687500000000000000000000000E+03
    0.545746661373414099216461181640625000000000E-04    0.245524475097656250000000000000000000000000E+03
    0.551231496501713991165161132812500000000000E-04    0.247906127929687500000000000000000000000000E+03
    0.556771447008941322565078735351562500000000E-04    0.250310913085937500000000000000000000000000E+03
    0.562367094971705228090286254882812500000000E-04    0.252738952636718750000000000000000000000000E+03
    0.568019022466614842414855957031250000000000E-04    0.255190612792968750000000000000000000000000E+03
    0.573727702430915087461471557617187500000000E-04    0.257665985107421875000000000000000000000000E+03
    0.579493753321003168821334838867187500000000E-04    0.260165466308593750000000000000000000000000E+03
    0.585317757213488221168518066406250000000000E-04    0.262689086914062500000000000000000000000000E+03
    0.591200332564767450094223022460937500000000E-04    0.265237213134765625000000000000000000000000E+03
    0.597141952312085777521133422851562500000000E-04    0.267809997558593750000000000000000000000000E+03
    0.603143380430992692708969116210937500000000E-04    0.270407806396484375000000000000000000000000E+03
    0.609205053478945046663284301757812500000000E-04    0.273030731201171875000000000000000000000000E+03
    0.615327662671916186809539794921875000000000E-04    0.275679138183593750000000000000000000000000E+03
    0.621511790086515247821807861328125000000000E-04    0.278353210449218750000000000000000000000000E+03
    0.627758054179139435291290283203125000000000E-04    0.281053222656250000000000000000000000000000E+03
    0.634067109785974025726318359375000000000000E-04    0.283779327392578125000000000000000000000000E+03
    0.640439611743204295635223388671875000000000E-04    0.286531982421875000000000000000000000000000E+03
    0.646876214887015521526336669921875000000000E-04    0.289311309814453125000000000000000000000000E+03
    0.653377355774864554405212402343750000000000E-04    0.292117523193359375000000000000000000000000E+03
    0.659943907521665096282958984375000000000000E-04    0.294950988769531250000000000000000000000000E+03
    0.666576524963602423667907714843750000000000E-04    0.297811950683593750000000000000000000000000E+03
    0.673275717417709529399871826171875000000000E-04    0.300700653076171875000000000000000000000000E+03
    0.680042212479747831821441650390625000000000E-04    0.303617279052734375000000000000000000000000E+03
    0.686876737745478749275207519531250000000000E-04    0.306562194824218750000000000000000000000000E+03
    0.693779948051087558269500732421875000000000E-04    0.309535705566406250000000000000000000000000E+03
    0.700752570992335677146911621093750000000000E-04    0.312537994384765625000000000000000000000000E+03
    0.707795261405408382415771484375000000000000E-04    0.315569488525390625000000000000000000000000E+03
    0.714908674126490950584411621093750000000000E-04    0.318630279541015625000000000000000000000000E+03
    0.722093609510920941829681396484375000000000E-04    0.321720764160156250000000000000000000000000E+03
    0.729350867914035916328430175781250000000000E-04    0.324841278076171875000000000000000000000000E+03
    0.736680958652868866920471191406250000000000E-04    0.327991943359375000000000000000000000000000E+03
    0.744084754842333495616912841796875000000000E-04    0.331173248291015625000000000000000000000000E+03
    0.751562911318615078926086425781250000000000E-04    0.334385284423828125000000000000000000000000E+03
    0.759116228437051177024841308593750000000000E-04    0.337628509521484375000000000000000000000000E+03
    0.766745433793403208255767822265625000000000E-04    0.340903167724609375000000000000000000000000E+03
    0.774451400502584874629974365234375000000000E-04    0.344209594726562500000000000000000000000000E+03
    0.782234783400781452655792236328125000000000E-04    0.347548065185546875000000000000000000000000E+03
    0.790096310083754360675811767578125000000000E-04    0.350918792724609375000000000000000000000000E+03
    0.798036926425993442535400390625000000000000E-04    0.354322326660156250000000000000000000000000E+03
    0.806057287263683974742889404296875000000000E-04    0.357758789062500000000000000000000000000000E+03
    0.814158338471315801143646240234375000000000E-04    0.361228546142578125000000000000000000000000E+03
    0.822340734885074198246002197265625000000000E-04    0.364731964111328125000000000000000000000000E+03
    0.830605422379449009895324707031250000000000E-04    0.368269317626953125000000000000000000000000E+03
    0.838953055790625512599945068359375000000000E-04    0.371840942382812500000000000000000000000000E+03
    0.847384653752669692039489746093750000000000E-04    0.375447174072265625000000000000000000000000E+03
    0.855901089380495250225067138671875000000000E-04    0.379088409423828125000000000000000000000000E+03
    0.864503017510287463665008544921875000000000E-04    0.382764923095703125000000000000000000000000E+03
    0.873191384016536176204681396484375000000000E-04    0.386476989746093750000000000000000000000000E+03
    0.881967280292883515357971191406250000000000E-04    0.390225158691406250000000000000000000000000E+03
    0.890831215656362473964691162109375000000000E-04    0.394009613037109375000000000000000000000000E+03
    0.899784208741039037704467773437500000000000E-04    0.397830657958984375000000000000000000000000E+03
    0.908827205421403050422668457031250000000000E-04    0.401688781738281250000000000000000000000000E+03
    0.917961006052792072296142578125000000000000E-04    0.405584289550781250000000000000000000000000E+03
    0.927186702028848230838775634765625000000000E-04    0.409517547607421875000000000000000000000000E+03
    0.936505093704909086227416992187500000000000E-04    0.413488891601562500000000000000000000000000E+03
    0.945917126955464482307434082031250000000000E-04    0.417498718261718750000000000000000000000000E+03
    0.955423747655004262924194335937500000000000E-04    0.421547393798828125000000000000000000000000E+03
    0.965025828918442130088806152343750000000000E-04    0.425635314941406250000000000000000000000000E+03
    0.974724607658572494983673095703125000000000E-04    0.429762878417968750000000000000000000000000E+03
    0.984520665952004492282867431640625000000000E-04    0.433930358886718750000000000000000000000000E+03
    0.994415240711532533168792724609375000000000E-04    0.438138214111328125000000000000000000000000E+03
    0.100440927781164646148681640625000000000000E-03    0.442386871337890625000000000000000000000000E+03
    0.101450372312683612108230590820312500000000E-03    0.446676666259765625000000000000000000000000E+03
    0.102469966805074363946914672851562500000000E-03    0.451008026123046875000000000000000000000000E+03
    0.103499805845785886049270629882812500000000E-03    0.455381286621093750000000000000000000000000E+03
    0.104539998574182391166687011718750000000000E-03    0.459796966552734375000000000000000000000000E+03
    0.105590639577712863683700561523437500000000E-03    0.464255371093750000000000000000000000000000E+03
    0.106651837995741516351699829101562500000000E-03    0.468756988525390625000000000000000000000000E+03
    0.107723710243590176105499267578125000000000E-03    0.473302307128906250000000000000000000000000E+03
    0.108806358184665441513061523437500000000000E-03    0.477891510009765625000000000000000000000000E+03
    0.109899876406416296958923339843750000000000E-03    0.482525238037109375000000000000000000000000E+03
    0.111004381324164569377899169921875000000000E-03    0.487203704833984375000000000000000000000000E+03
    0.112119996629189699888229370117187500000000E-03    0.491927551269531250000000000000000000000000E+03
    0.113246846012771129608154296875000000000000E-03    0.496697357177734375000000000000000000000000E+03
    0.114384994958527386188507080078125000000000E-03    0.501513153076171875000000000000000000000000E+03
    0.115534574433695524930953979492187500000000E-03    0.506375488281250000000000000000000000000000E+03
    0.116695715405512601137161254882812500000000E-03    0.511285034179687500000000000000000000000000E+03
    0.117868527013342827558517456054687500000000E-03    0.516242065429687500000000000000000000000000E+03
    0.119053125672508031129837036132812500000000E-03    0.521247070312500000000000000000000000000000E+03
    0.120249635074287652969360351562500000000000E-03    0.526300598144531250000000000000000000000000E+03
    0.121458164358045905828475952148437500000000E-03    0.531403015136718750000000000000000000000000E+03
    0.122678829939104616641998291015625000000000E-03    0.536554809570312500000000000000000000000000E+03
    0.123911770060658454895019531250000000000000E-03    0.541756530761718750000000000000000000000000E+03
    0.125157108413986861705780029296875000000000E-03    0.547008544921875000000000000000000000000000E+03
    0.126414961414411664009094238281250000000000E-03    0.552311401367187500000000000000000000000000E+03
    0.127685445477254688739776611328125000000000E-03    0.557665588378906250000000000000000000000000E+03
    0.128968706121668219566345214843750000000000E-03    0.563071533203125000000000000000000000000000E+03
    0.130264859762974083423614501953125000000000E-03    0.568529785156250000000000000000000000000000E+03
    0.131574037368409335613250732421875000000000E-03    0.574041015625000000000000000000000000000000E+03
    0.132896384457126259803771972656250000000000E-03    0.579605468750000000000000000000000000000000E+03
    0.134232017444446682929992675781250000000000E-03    0.585223815917968750000000000000000000000000E+03
    0.135581067297607660293579101562500000000000E-03    0.590896545410156250000000000000000000000000E+03
    0.136943679535761475563049316406250000000000E-03    0.596624084472656250000000000000000000000000E+03
    0.138319985126145184040069580078125000000000E-03    0.602407043457031250000000000000000000000000E+03
    0.139710115035995841026306152343750000000000E-03    0.608245910644531250000000000000000000000000E+03
    0.141114229336380958557128906250000000000000E-03    0.614141418457031250000000000000000000000000E+03
    0.142532444442622363567352294921875000000000E-03    0.620093811035156250000000000000000000000000E+03
    0.143964920425787568092346191406250000000000E-03    0.626103820800781250000000000000000000000000E+03
    0.145411831908859312534332275390625000000000E-03    0.632172119140625000000000000000000000000000E+03
    0.146873237099498510360717773437500000000000E-03    0.638298950195312500000000000000000000000000E+03
    0.148349339724518358707427978515625000000000E-03    0.644485046386718750000000000000000000000000E+03
    0.149840270751155912876129150390625000000000E-03    0.650730834960937500000000000000000000000000E+03
    0.151346190250478684902191162109375000000000E-03    0.657037231445312500000000000000000000000000E+03
    0.152867243741638958454132080078125000000000E-03    0.663404541015625000000000000000000000000000E+03
    0.154403591295704245567321777343750000000000E-03    0.669833374023437500000000000000000000000000E+03
    0.155955363879911601543426513671875000000000E-03    0.676324340820312500000000000000000000000000E+03
    0.157522736117243766784667968750000000000000E-03    0.682878051757812500000000000000000000000000E+03
    0.159105868078768253326416015625000000000000E-03    0.689495056152343750000000000000000000000000E+03
    0.160704905283637344837188720703125000000000E-03    0.696176147460937500000000000000000000000000E+03
    0.162320022354833781719207763671875000000000E-03    0.702921813964843750000000000000000000000000E+03
    0.163951350259594619274139404296875000000000E-03    0.709732543945312500000000000000000000000000E+03
    0.165599092724733054637908935546875000000000E-03    0.716609130859375000000000000000000000000000E+03
    0.167263395269401371479034423828125000000000E-03    0.723552185058593750000000000000000000000000E+03
    0.168944417964667081832885742187500000000000E-03    0.730562316894531250000000000000000000000000E+03
    0.170642335433512926101684570312500000000000E-03    0.737640258789062500000000000000000000000000E+03
    0.172357322298921644687652587890625000000000E-03    0.744786499023437500000000000000000000000000E+03
    0.174089524080045521259307861328125000000000E-03    0.752001708984375000000000000000000000000000E+03
    0.175839159055612981319427490234375000000000E-03    0.759286743164062500000000000000000000000000E+03
    0.177606372744776308536529541015625000000000E-03    0.766642028808593750000000000000000000000000E+03
    0.179391354322433471679687500000000000000000E-03    0.774068481445312500000000000000000000000000E+03
    0.181194263859651982784271240234375000000000E-03    0.781566467285156250000000000000000000000000E+03
    0.183015290531329810619354248046875000000000E-03    0.789136901855468750000000000000000000000000E+03
    0.184854623512364923954010009765625000000000E-03    0.796780395507812500000000000000000000000000E+03
    0.186712481081485748291015625000000000000000E-03    0.804497863769531250000000000000000000000000E+03
    0.188588965102098882198333740234375000000000E-03    0.812289672851562500000000000000000000000000E+03
    0.190484308404847979545593261718750000000000E-03    0.820156738281250000000000000000000000000000E+03
    0.192398714716546237468719482421875000000000E-03    0.828099670410156250000000000000000000000000E+03
    0.194332344108261168003082275390625000000000E-03    0.836119201660156250000000000000000000000000E+03
    0.196285429410636425018310546875000000000000E-03    0.844216308593750000000000000000000000000000E+03
    0.198258130694739520549774169921875000000000E-03    0.852391357421875000000000000000000000000000E+03
    0.200250651687383651733398437500000000000000E-03    0.860645263671875000000000000000000000000000E+03
    0.202263196115382015705108642578125000000000E-03    0.868978881835937500000000000000000000000000E+03
    0.204295982257463037967681884765625000000000E-03    0.877392761230468750000000000000000000000000E+03
    0.206349184736609458923339843750000000000000E-03    0.885887756347656250000000000000000000000000E+03
    0.208423036383464932441711425781250000000000E-03    0.894464904785156250000000000000000000000000E+03
    0.210517711821012198925018310546875000000000E-03    0.903124328613281250000000000000000000000000E+03
    0.212633443879894912242889404296875000000000E-03    0.911867370605468750000000000000000000000000E+03
    0.214770450838841497898101806640625000000000E-03    0.920694824218750000000000000000000000000000E+03
    0.216928921872749924659729003906250000000000E-03    0.929607360839843750000000000000000000000000E+03
    0.219109104364179074764251708984375000000000E-03    0.938605590820312500000000000000000000000000E+03
    0.221311172936111688613891601562500000000000E-03    0.947690673828125000000000000000000000000000E+03
    0.223535389523021876811981201171875000000000E-03    0.956863098144531250000000000000000000000000E+03
    0.225781943299807608127593994140625000000000E-03    0.966124145507812500000000000000000000000000E+03
    0.228051081649027764797210693359375000000000E-03    0.975473937988281250000000000000000000000000E+03
    0.230343037401326000690460205078125000000000E-03    0.984914184570312500000000000000000000000000E+03
    0.232658028835430741310119628906250000000000E-03    0.994445129394531250000000000000000000000000E+03
    0.234996274230070412158966064453125000000000E-03    0.100406787109375000000000000000000000000000E+04
    0.237358035519719123840332031250000000000000E-03    0.101378338623046875000000000000000000000000E+04
    0.239743560086935758590698242187500000000000E-03    0.102359240722656250000000000000000000000000E+04
    0.242153022554703056812286376953125000000000E-03    0.103349560546875000000000000000000000000000E+04
    0.244586699409410357475280761718750000000000E-03    0.104349414062500000000000000000000000000000E+04
    0.247044838033616542816162109375000000000000E-03    0.105358874511718750000000000000000000000000E+04
    0.249527685809880495071411132812500000000000E-03    0.106378063964843750000000000000000000000000E+04
    0.252035475568845868110656738281250000000000E-03    0.107407031250000000000000000000000000000000E+04
    0.254568469244986772537231445312500000000000E-03    0.108445898437500000000000000000000000000000E+04
    0.257126928772777318954467773437500000000000E-03    0.109494750976562500000000000000000000000000E+04
    0.259711086982861161231994628906250000000000E-03    0.110553674316406250000000000000000000000000E+04
    0.262321205809712409973144531250000000000000E-03    0.111622790527343750000000000000000000000000E+04
    0.264957605395466089248657226562500000000000E-03    0.112702172851562500000000000000000000000000E+04
    0.267620460363104939460754394531250000000000E-03    0.113791894531250000000000000000000000000000E+04
    0.270310090854763984680175781250000000000000E-03    0.114892126464843750000000000000000000000000E+04
    0.273026758804917335510253906250000000000000E-03    0.116002905273437500000000000000000000000000E+04
    0.275770697044208645820617675781250000000000E-03    0.117124340820312500000000000000000000000000E+04
    0.278542254818603396415710449218750000000000E-03    0.118256530761718750000000000000000000000000E+04
    0.281341635854914784431457519531250000000000E-03    0.119399609375000000000000000000000000000000E+04
    0.284169189399108290672302246093750000000000E-03    0.120553625488281250000000000000000000000000E+04
    0.287025119177997112274169921875000000000000E-03    0.121718737792968750000000000000000000000000E+04
    0.289909774437546730041503906250000000000000E-03    0.122895007324218750000000000000000000000000E+04
    0.292823388008400797843933105468750000000000E-03    0.124082543945312500000000000000000000000000E+04
    0.295766309136524796485900878906250000000000E-03    0.125281457519531250000000000000000000000000E+04
    0.298738828860223293304443359375000000000000E-03    0.126491894531250000000000000000000000000000E+04
    0.301741209113970398902893066406250000000000E-03    0.127713916015625000000000000000000000000000E+04
    0.304773740936070680618286132812500000000000E-03    0.128947656250000000000000000000000000000000E+04
    0.307836860883980989456176757812500000000000E-03    0.130193225097656250000000000000000000000000E+04
    0.310930627165362238883972167968750000000000E-03    0.131450659179687500000000000000000000000000E+04
    0.314055563649162650108337402343750000000000E-03    0.132720166015625000000000000000000000000000E+04
    0.317211874062195420265197753906250000000000E-03    0.134001818847656250000000000000000000000000E+04
